1984,Africa,Mauritius,Wine,0.06
1987,Europe,Denmark,Other,
1985,Africa,Madagascar,Other,
1989,Africa,Mozambique,Wine,0.03
1984,Africa,Zambia,Beer,0.9
1984,Africa,Algeria,Wine,0.12
1989,Europe,Latvia,Beer,1.44
1985,Europe,Switzerland,Wine,7.21
1984,Africa,Kenya,Other,0.47
1987,Europe,Croatia,Spirits,3.66
1986,Americas,Cuba,Wine,0.04
1985,Europe,Poland,Beer,1.73
1986,Americas,Canada,Other,
1984,South-East Asia,Sri Lanka,Beer,0.03
1989,Africa,Senegal,Spirits,0.01
1989,Europe,Belgium,Wine,3.09
1984,South-East Asia,Indonesia,Other,
1985,Western Pacific,Japan,Wine,0.09
1986,Africa,Burkina Faso,Other,3.32
1989,Americas,Chile,Spirits,2.59
1987,South-East Asia,Myanmar,Other,0
1984,Europe,Ireland,Wine,0.57
1985,Americas,Paraguay,Beer,1.73
1989,Americas,United States of America,Spirits,2.91
1987,Western Pacific,Singapore,Beer,0.97
1989,Africa,Togo,Beer,1.72
1985,Europe,Hungary,Other,
1986,Europe,Hungary,Beer,6.37
1984,Americas,United States of America,Spirits,3.56
1985,Western Pacific,New Zealand,Spirits,2.26
1985,Europe,Malta,Beer,1.95
1989,Africa,Cabo Verde,Other,
1985,Western Pacific,Vanuatu,Spirits,0.31
1985,Western Pacific,Solomon Islands,Wine,0.05
1986,Eastern Mediterranean,Kuwait,Beer,0
1987,Europe,Italy,Beer,1.43
1987,Africa,United Republic of Tanzania,Beer,0.22
1987,Europe,Turkey,Beer,0.32
1989,South-East Asia,Bangladesh,Beer,0
1986,Eastern Mediterranean,Jordan,Beer,0.13
1986,Africa,Sierra Leone,Wine,0.01
1984,Africa,Guinea,Beer,0.04
1985,Americas,United States of America,Other,
1984,Africa,Comoros,Spirits,0.38
1985,Africa,Guinea-Bissau,Beer,0.47
1989,Africa,Lesotho,Beer,0.63
1989,Eastern Mediterranean,Sudan,Other,0
1984,Eastern Mediterranean,Saudi Arabia,Wine,0
1984,Africa,Mauritius,Other,0
1987,Africa,Seychelles,Wine,0.5
1989,Africa,Congo,Other,1.11
1985,Africa,Burkina Faso,Wine,0
1984,Americas,Brazil,Beer,1.4
1986,Americas,Nicaragua,Wine,0
1985,Americas,Saint Kitts and Nevis,Other,0
1987,Europe,Spain,Spirits,3.7
1984,Africa,Senegal,Other,0
1986,Western Pacific,Singapore,Beer,0.98
1986,Western Pacific,Kiribati,Beer,0.46
1985,Africa,Liberia,Spirits,3.37
1989,South-East Asia,Democratic People's Republic of Korea,Wine,0
1985,Western Pacific,China,Beer,0.19
1985,Africa,South Africa,Other,1.78
1985,Africa,Mozambique,Wine,0.02
1984,Europe,Spain,Wine,6.94
1986,Europe,France,Spirits,2.71
1989,Europe,Malta,Spirits,2.16
1985,Western Pacific,Papua New Guinea,Spirits,0.07
1987,Western Pacific,Republic of Korea,Beer,1.32
1985,Eastern Mediterranean,Yemen,Other,
1987,Europe,Albania,Spirits,0.64
1984,Eastern Mediterranean,Tunisia,Wine,0.59
1989,Americas,Cuba,Beer,1.87
1985,Eastern Mediterranean,Iraq,Other,0
1987,Africa,Mozambique,Other,0
1986,Africa,Zimbabwe,Beer,0.24
1985,Americas,Belize,Other,0.01
1986,Western Pacific,New Zealand,Wine,2.43
1989,South-East Asia,Indonesia,Wine,0
1984,Eastern Mediterranean,Djibouti,Other,0
1984,Africa,Togo,Other,0.01
1985,Europe,Sweden,Beer,2.85
1985,Americas,Belize,Wine,0.17
1989,Africa,Sierra Leone,Other,4.15
1985,Americas,Brazil,Spirits,1.93
1985,Eastern Mediterranean,Jordan,Spirits,0.08
1986,Americas,Venezuela (Bolivarian Republic of),Beer,4.49
1989,Africa,Burundi,Other,5.3
1989,Africa,Guinea,Spirits,0.11
1986,South-East Asia,Sri Lanka,Spirits,0.15
1989,Americas,Panama,Spirits,1.43
1987,Africa,Burkina Faso,Beer,0.38
1986,Africa,Ethiopia,Other,0.09
1989,South-East Asia,Bangladesh,Spirits,0
1985,Europe,Denmark,Wine,2.79
1986,Europe,Bulgaria,Beer,4.07
1987,South-East Asia,Myanmar,Beer,0
1987,Eastern Mediterranean,Kuwait,Beer,0
1987,Eastern Mediterranean,Somalia,Other,0
1986,Americas,Panama,Other,0
1986,Africa,Congo,Beer,2.33
1984,Eastern Mediterranean,Yemen,Other,
1984,South-East Asia,Myanmar,Beer,0.01
1985,Africa,Niger,Spirits,0.01
1987,Western Pacific,Republic of Korea,Spirits,2.02
1984,Americas,Ecuador,Spirits,1.01
1989,Americas,Bahamas,Spirits,7.45
1986,Eastern Mediterranean,Egypt,Wine,0.01
1987,Western Pacific,Micronesia (Federated States of),Spirits,0
1987,Africa,Eritrea,Beer,0.11
1989,Americas,Honduras,Other,
1987,Europe,Cyprus,Beer,3.13
1985,Western Pacific,New Zealand,Wine,2.1
1986,Americas,Uruguay,Spirits,2.05
1984,South-East Asia,Sri Lanka,Wine,0
1984,Africa,Democratic Republic of the Congo,Spirits,0
1986,Europe,Cyprus,Wine,1.9
1989,Western Pacific,Kiribati,Other,0
1985,Eastern Mediterranean,Sudan,Beer,0
1987,Europe,Romania,Spirits,2.64
1984,Africa,Zimbabwe,Beer,0.26
1985,Africa,Togo,Wine,0.22
1989,Western Pacific,Samoa,Spirits,0.07
1985,South-East Asia,India,Other,0
1987,Europe,Switzerland,Wine,7.16
1986,Americas,Argentina,Spirits,1.45
1987,Americas,Saint Kitts and Nevis,Other,0
1987,Africa,Mozambique,Spirits,0.15
1989,Europe,Portugal,Wine,9.48
1989,Western Pacific,Brunei Darussalam,Spirits,0.36
1984,Eastern Mediterranean,Lebanon,Beer,0.44
1989,Europe,Cyprus,Wine,2.18
1986,Eastern Mediterranean,Syrian Arab Republic,Beer,0.08
1985,Europe,Belgium,Spirits,2.61
1986,Americas,Guyana,Spirits,4.72
1989,Americas,Jamaica,Spirits,0.67
1989,Europe,France,Beer,2.56
1984,Western Pacific,Lao People's Democratic Republic,Beer,0
1984,Eastern Mediterranean,Bahrain,Other,0
1987,Eastern Mediterranean,Djibouti,Spirits,0.73
1986,Europe,Latvia,Wine,1.19
1987,Europe,Spain,Beer,4.26
1984,Africa,Sao Tome and Principe,Other,0
1984,Africa,Ghana,Wine,0
1987,Africa,Gabon,Other,
1987,Americas,Bolivia (Plurinational State of),Other,0
1989,Africa,Equatorial Guinea,Beer,0.67
1989,Americas,Saint Lucia,Spirits,8.36
1985,Africa,Rwanda,Other,6.56
1986,Eastern Mediterranean,Somalia,Beer,0.01
1989,Africa,Zambia,Beer,1.01
1986,Africa,Niger,Beer,0.14
1984,Africa,Congo,Wine,0.01
1984,Africa,Sierra Leone,Wine,0.01
1984,Americas,Peru,Other,0
1985,Europe,Romania,Wine,4.09
1987,Americas,Bahamas,Beer,4.11
1984,Eastern Mediterranean,Afghanistan,Spirits,0
1986,Africa,Seychelles,Wine,0.43
1986,Americas,Haiti,Other,0
1985,Americas,Mexico,Spirits,1.54
1985,Americas,Haiti,Spirits,6.37
1989,Americas,Guatemala,Other,0
1986,Europe,Sweden,Other,0
1985,Western Pacific,Brunei Darussalam,Other,0
1986,Africa,Cte d'Ivoire,Other,1
1985,Europe,Poland,Spirits,5.47
1987,Africa,Liberia,Other,
1989,Americas,Panama,Other,0
1986,Eastern Mediterranean,Libya,Beer,0
1984,Africa,Gabon,Spirits,1.38
1987,Eastern Mediterranean,Yemen,Spirits,0.06
1987,Europe,Germany,Wine,3.66
1989,Europe,Germany,Other,
1987,Africa,Cte d'Ivoire,Wine,1.01
1987,Europe,Iceland,Beer,1.08
1984,Europe,Denmark,Wine,2.56
1987,Africa,Cabo Verde,Wine,2.13
1986,Africa,Rwanda,Wine,0.01
1985,Eastern Mediterranean,Kuwait,Beer,0
1989,Western Pacific,Japan,Spirits,2.63
1987,Africa,Togo,Spirits,0.28
1985,Europe,Russian Federation,Spirits,4.01
1986,Western Pacific,Fiji,Wine,0.11
1986,Americas,Saint Lucia,Wine,0.57
1984,Europe,Bulgaria,Spirits,4.04
1985,Europe,Bulgaria,Beer,4.02
1987,Africa,Burundi,Beer,2.85
1989,Western Pacific,Papua New Guinea,Wine,0.04
1985,Americas,Honduras,Other,
1986,Western Pacific,Vanuatu,Beer,0.89
1984,Eastern Mediterranean,Sudan,Spirits,0.26
1989,Africa,Cte d'Ivoire,Other,0.93
1987,Africa,Togo,Beer,2.23
1987,Eastern Mediterranean,Afghanistan,Beer,0
1984,Africa,Malawi,Other,0.7
1989,Eastern Mediterranean,Pakistan,Beer,0.01
1986,Africa,Liberia,Wine,0.02
1989,Africa,Guinea,Other,
1984,Africa,Sao Tome and Principe,Wine,0.94
1989,Europe,Poland,Wine,1.22
1985,Europe,Malta,Spirits,1.76
1989,Eastern Mediterranean,Yemen,Wine,0
1987,Western Pacific,Australia,Spirits,1.65
1987,Africa,Swaziland,Other,2.15
1985,Europe,Turkey,Wine,0.18
1984,Eastern Mediterranean,Libya,Other,0
1986,Africa,Comoros,Wine,0.13
1984,Western Pacific,Samoa,Other,0
1984,Europe,Iceland,Other,0.01
1986,Europe,France,Beer,2.55
1989,Europe,Portugal,Beer,4.23
1987,Eastern Mediterranean,Iran (Islamic Republic of),Wine,0
1989,Western Pacific,Mongolia,Spirits,2.35
1987,Americas,Saint Lucia,Wine,0.76
1984,Africa,Seychelles,Spirits,0.63
1986,Europe,Slovenia,Wine,10.78
1986,Africa,Botswana,Other,1.69
1987,Africa,Madagascar,Wine,0.19
1989,Africa,Chad,Beer,0.28
1986,Africa,Burkina Faso,Beer,0.35
1985,Western Pacific,Kiribati,Other,0
1985,Americas,Bahamas,Other,0.03
1984,Europe,Sweden,Other,0
1989,Eastern Mediterranean,Bahrain,Beer,1.11
1985,South-East Asia,Thailand,Beer,0.14
1987,Africa,Equatorial Guinea,Wine,2.07
1984,Europe,Germany,Spirits,2.78
1989,Africa,Mali,Beer,0.01
1985,Western Pacific,Viet Nam,Wine,0
1984,Eastern Mediterranean,Iran (Islamic Republic of),Beer,0
1986,Europe,Finland,Spirits,1.82
1986,Europe,Lithuania,Wine,
1989,South-East Asia,Thailand,Beer,0.21
1986,Eastern Mediterranean,Djibouti,Wine,0.34
1984,Africa,Burkina Faso,Wine,0.02
1985,Africa,Congo,Beer,2.67
1989,Africa,Swaziland,Spirits,1.65
1984,Eastern Mediterranean,Sudan,Wine,0
1989,South-East Asia,Sri Lanka,Wine,0
1985,Europe,Ireland,Wine,0.6
1985,Africa,Senegal,Beer,0.22
1989,Africa,South Africa,Beer,4.18
1986,Americas,Ecuador,Beer,1.38
1986,Western Pacific,New Zealand,Beer,7.92
1984,Africa,Seychelles,Wine,0.28
1986,Africa,Cameroon,Other,3.96
1984,Africa,Liberia,Beer,0.64
1986,Americas,United States of America,Wine,1.48
1984,Americas,Antigua and Barbuda,Other,0
1989,Africa,Ghana,Other,1.45
1986,Africa,Eritrea,Wine,0
1986,Europe,Ukraine,Wine,1.01
1986,Europe,Poland,Wine,1.24
1985,Western Pacific,Philippines,Spirits,2.83
1989,Americas,Belize,Wine,
1985,Western Pacific,Vanuatu,Wine,0.9
1986,Western Pacific,Malaysia,Wine,0.01
1989,Americas,Honduras,Wine,0.02
1989,Americas,Saint Kitts and Nevis,Beer,2.27
1986,Americas,Dominican Republic,Other,0
1984,Africa,Benin,Wine,0.08
1984,Africa,Chad,Beer,0.29
1984,Americas,Mexico,Beer,2.68
1984,Africa,South Africa,Spirits,1.96
1989,Europe,Switzerland,Wine,7.14
1989,Western Pacific,Republic of Korea,Other,5.69
1985,Eastern Mediterranean,Saudi Arabia,Other,0
1986,Americas,Mexico,Wine,0.06
1987,Africa,Angola,Beer,0.91
1985,Americas,Bahamas,Beer,4.31
1989,Africa,Rwanda,Beer,0.94
1989,Africa,Mauritius,Wine,0.13
1989,Africa,Central African Republic,Beer,1.15
1989,Eastern Mediterranean,Somalia,Other,0
1989,Americas,Trinidad and Tobago,Wine,0.08
1984,Europe,Luxembourg,Other,
1987,Europe,Israel,Other,0
1984,Europe,United Kingdom of Great Britain and Northern Ireland,Wine,1.31
1989,Africa,Sierra Leone,Wine,0.01
1989,Eastern Mediterranean,Afghanistan,Spirits,0
1985,Western Pacific,Samoa,Wine,0.01
1985,Europe,Slovakia,Beer,6.72
1984,Africa,Democratic Republic of the Congo,Wine,0.01
1984,Eastern Mediterranean,Pakistan,Spirits,0
1985,Africa,Senegal,Spirits,0.04
1986,Western Pacific,Fiji,Beer,1.65
1985,Eastern Mediterranean,Afghanistan,Other,0
1987,Europe,Denmark,Wine,2.75
1986,Europe,Albania,Beer,0.57
1989,Africa,Guinea-Bissau,Spirits,0.77
1986,Western Pacific,Fiji,Other,
1986,Europe,Belgium,Spirits,2.43
1987,Africa,Senegal,Other,0
1986,Europe,Finland,Other,2.11
1989,Western Pacific,Viet Nam,Other,
1986,South-East Asia,Democratic People's Republic of Korea,Beer,0.37
1986,Americas,Saint Kitts and Nevis,Wine,0.46
1985,Africa,Algeria,Beer,0.19
1984,Eastern Mediterranean,Qatar,Other,0
1986,Africa,Gambia,Spirits,0.06
1984,Eastern Mediterranean,Iran (Islamic Republic of),Other,0
1984,Americas,Uruguay,Other,0.34
1989,Africa,Gabon,Other,
1986,Africa,Sao Tome and Principe,Other,0
1986,Africa,Lesotho,Wine,0.04
1986,Western Pacific,Vanuatu,Other,
1985,Africa,Guinea,Other,
1986,Africa,Sao Tome and Principe,Beer,0
1985,Africa,Kenya,Wine,0.01
1986,Africa,Congo,Wine,0
1986,Americas,Colombia,Wine,0.15
1989,Europe,Poland,Other,
1989,Africa,Chad,Other,0
1989,Europe,Germany,Spirits,2.43
1985,Africa,Rwanda,Wine,0.01
1989,Eastern Mediterranean,Sudan,Beer,0
1984,Europe,Belarus,Spirits,
1984,Americas,Cuba,Wine,0.06
1986,South-East Asia,Bhutan,Other,
1986,Africa,Zambia,Beer,0.97
1989,Americas,Uruguay,Other,0.24
1985,Americas,Bolivia (Plurinational State of),Wine,0.09
1984,Western Pacific,New Zealand,Other,0.02
1984,Americas,Bolivia (Plurinational State of),Other,0
1986,Africa,Madagascar,Other,
1989,Africa,Mauritania,Beer,0
1989,Africa,Lesotho,Wine,0.06
1989,Western Pacific,Brunei Darussalam,Other,0
1986,Americas,Antigua and Barbuda,Wine,0.31
1989,South-East Asia,Thailand,Other,0
1987,Europe,Malta,Wine,1.24
1985,Africa,Gabon,Spirits,1.02
1985,Western Pacific,New Zealand,Other,0.02
1986,Western Pacific,Australia,Other,0
1987,Eastern Mediterranean,Tunisia,Other,0
1985,Americas,Bahamas,Spirits,8.31
1984,Africa,Nigeria,Beer,1.25
1985,Americas,Paraguay,Spirits,4.76
1985,Europe,Albania,Beer,0.51
1985,Western Pacific,Kiribati,Beer,0.39
1986,Africa,United Republic of Tanzania,Wine,0
1986,Africa,Comoros,Spirits,0.02
1984,Western Pacific,Republic of Korea,Other,7.36
1984,Western Pacific,Mongolia,Beer,0.41
1987,Africa,Zambia,Wine,0.01
1987,Europe,Iceland,Wine,1.01
1985,Africa,Congo,Wine,0.01
1989,Americas,Paraguay,Wine,0.35
1985,Africa,United Republic of Tanzania,Beer,0.31
1989,Western Pacific,Cambodia,Wine,0
1985,Europe,Israel,Beer,1.11
1989,Western Pacific,Solomon Islands,Beer,0.48
1984,Europe,Greece,Beer,1.99
1986,Western Pacific,Republic of Korea,Spirits,1.96
1986,Europe,Iceland,Spirits,3.37
1984,Africa,Lesotho,Wine,0.13
1984,Africa,Cameroon,Spirits,0.01
1986,Europe,Poland,Spirits,6.02
1989,Eastern Mediterranean,Iran (Islamic Republic of),Spirits,0
1987,Europe,Latvia,Beer,1.46
1985,Americas,Costa Rica,Beer,0.56
1989,Africa,Sao Tome and Principe,Wine,2.4
1986,Africa,Madagascar,Wine,0.19
1987,Africa,Niger,Spirits,0.02
1986,Eastern Mediterranean,Bahrain,Spirits,3.64
1984,Africa,Mauritania,Wine,0.02
1989,Western Pacific,Lao People's Democratic Republic,Other,
1986,Americas,Canada,Spirits,3.11
1986,Americas,United States of America,Spirits,3.18
1987,Eastern Mediterranean,Jordan,Wine,0.01
1986,Africa,Ghana,Wine,0
1987,Europe,Belarus,Wine,
1985,Western Pacific,Vanuatu,Beer,0.93
1987,Europe,Czech Republic,Wine,1.96
1986,Americas,Costa Rica,Spirits,3.94
1989,Europe,Slovakia,Spirits,4.28
1986,Africa,Benin,Spirits,0.33
1987,Western Pacific,Cambodia,Wine,0
1989,Americas,Brazil,Spirits,2.32
1985,Western Pacific,Lao People's Democratic Republic,Wine,0
1986,Americas,Ecuador,Wine,0.04
1986,Europe,Lithuania,Other,
1989,Western Pacific,Singapore,Wine,0.07
1985,Americas,Brazil,Wine,0.44
1987,Eastern Mediterranean,Morocco,Beer,0.4
1987,Europe,Latvia,Spirits,3.26
1984,Africa,South Africa,Beer,3.23
1989,Europe,Denmark,Other,
1987,Americas,Jamaica,Beer,1.92
1986,Europe,Kyrgyzstan,Beer,0.65
1989,Americas,United States of America,Wine,1.29
1985,Europe,Norway,Other,0
1985,Europe,Romania,Beer,2.95
1986,Americas,Peru,Beer,2.81
1989,Africa,Democratic Republic of the Congo,Beer,0.25
1987,Africa,Ethiopia,Other,0.09
1989,Americas,Haiti,Wine,0.01
1986,Americas,Guatemala,Beer,0.65
1986,South-East Asia,Myanmar,Other,0
1986,Americas,Guyana,Other,0
1987,Americas,Colombia,Other,0
1987,Europe,Luxembourg,Beer,5.48
1984,Africa,Gambia,Wine,0.14
1986,Western Pacific,Republic of Korea,Wine,0
1987,Africa,Democratic Republic of the Congo,Wine,0.01
1984,Eastern Mediterranean,Sudan,Beer,0
1985,Europe,Greece,Beer,2.11
1987,South-East Asia,Bhutan,Spirits,0
1985,Africa,Algeria,Other,0
1989,Eastern Mediterranean,Oman,Beer,0.25
1987,Africa,Senegal,Beer,0.26
1984,Western Pacific,Vanuatu,Beer,0.97
1984,Western Pacific,China,Beer,0.14
1989,Africa,Sierra Leone,Spirits,0.03
1987,Africa,Benin,Other,0
1989,Eastern Mediterranean,Jordan,Wine,0
1986,Europe,United Kingdom of Great Britain and Northern Ireland,Wine,1.41
1987,Africa,Cameroon,Beer,2.39
1987,Africa,Namibia,Spirits,0
1987,Africa,Gabon,Beer,7.17
1987,Western Pacific,Lao People's Democratic Republic,Spirits,4.58
1989,South-East Asia,Bhutan,Spirits,0
1987,Europe,Portugal,Other,0.86
1985,Africa,Burundi,Spirits,0
1986,Africa,Benin,Beer,0.81
1989,Africa,Congo,Wine,0
1987,Africa,Guinea-Bissau,Spirits,0.78
1989,Africa,Madagascar,Other,
1984,Americas,Brazil,Spirits,1.88
1985,Africa,Gambia,Wine,0.1
1986,Europe,Romania,Wine,4.07
1987,Africa,Lesotho,Wine,0.05
1987,Africa,Benin,Beer,0.89
1987,Western Pacific,Philippines,Other,0.03
1986,Americas,Chile,Other,0
1985,Africa,Togo,Other,0
1987,South-East Asia,Thailand,Wine,0
1984,Western Pacific,Lao People's Democratic Republic,Spirits,4.67
1989,Eastern Mediterranean,Sudan,Wine,0
1989,Europe,Slovakia,Other,0
1984,Europe,Luxembourg,Spirits,2.68
1987,Western Pacific,New Zealand,Other,0.02
1989,Americas,Nicaragua,Other,0
1984,Europe,Poland,Other,
1989,Eastern Mediterranean,Iraq,Spirits,0.42
1986,Western Pacific,Cambodia,Wine,0
1989,Europe,Austria,Wine,4.9
1984,Western Pacific,Solomon Islands,Other,0
1987,Africa,Mauritania,Wine,0.01
1985,Americas,Canada,Spirits,3.21
1989,Americas,Paraguay,Beer,2.03
1987,Eastern Mediterranean,Morocco,Wine,0.3
1986,Africa,Ethiopia,Spirits,0
1984,Europe,Portugal,Spirits,0.41
1985,Europe,Albania,Other,
1985,Americas,Suriname,Beer,2.75
1987,South-East Asia,Thailand,Other,0
1989,Western Pacific,Samoa,Beer,2.54
1989,Western Pacific,Malaysia,Other,
1985,Western Pacific,Japan,Spirits,2.94
1984,Europe,Italy,Other,
1987,Africa,Central African Republic,Wine,0.22
1984,Europe,Italy,Spirits,1.63
1984,South-East Asia,Nepal,Spirits,0
1989,Europe,Ukraine,Wine,0.99
1984,Africa,Guinea,Other,
1984,Europe,Hungary,Beer,5.59
1984,Americas,Haiti,Spirits,4.43
1984,Africa,Gambia,Spirits,0.07
1985,Eastern Mediterranean,Libya,Wine,0
1987,Eastern Mediterranean,Morocco,Spirits,0.06
1985,Africa,Angola,Wine,0.83
1984,Eastern Mediterranean,Iraq,Other,0
1985,Eastern Mediterranean,Afghanistan,Beer,0
1985,Africa,Nigeria,Wine,0
1984,Africa,Comoros,Beer,0.01
1989,Africa,Namibia,Wine,0
1984,Africa,Burundi,Spirits,0
1986,Africa,Togo,Wine,0.17
1987,Eastern Mediterranean,Saudi Arabia,Other,0
1987,Europe,Finland,Wine,0.89
1989,Western Pacific,Vanuatu,Wine,0.55
1986,Americas,Jamaica,Wine,0.01
1984,Africa,Senegal,Beer,0.2
1989,Africa,Cameroon,Beer,2.11
1985,Africa,Zimbabwe,Beer,0.26
1986,Western Pacific,Cambodia,Beer,0
1986,Africa,Comoros,Other,
1984,Western Pacific,Republic of Korea,Wine,0
1985,Africa,Cte d'Ivoire,Beer,0.37
1987,Americas,Paraguay,Spirits,5.06
1985,Africa,Angola,Beer,0.84
1986,Americas,El Salvador,Wine,0.02
1987,Europe,United Kingdom of Great Britain and Northern Ireland,Wine,1.65
1984,Eastern Mediterranean,United Arab Emirates,Beer,0.26
1985,Europe,Germany,Beer,8.66
1984,Americas,Uruguay,Beer,0.99
1985,Americas,Belize,Spirits,4.49
1987,Europe,Albania,Wine,0.41
1986,Africa,United Republic of Tanzania,Other,6.91
1989,Europe,Luxembourg,Beer,5.51
1986,Africa,Uganda,Other,7.14
1984,Americas,Honduras,Beer,1.05
1984,Europe,Greece,Spirits,3.37
1986,Americas,Trinidad and Tobago,Wine,0.13
1985,Europe,Lithuania,Spirits,
1986,South-East Asia,Democratic People's Republic of Korea,Spirits,3.14
1984,Americas,Nicaragua,Wine,0.01
1984,Europe,Albania,Other,
1986,Western Pacific,Malaysia,Spirits,0.16
1987,Europe,Greece,Wine,4.41
1984,Americas,Saint Lucia,Wine,0.47
1985,Europe,Romania,Other,
1984,Africa,Guinea-Bissau,Beer,0.54
1989,Africa,Ethiopia,Beer,0.67
1984,South-East Asia,India,Beer,0.02
1989,Africa,Cabo Verde,Beer,0.54
1989,Africa,Mozambique,Beer,0.19
1985,Europe,Cyprus,Wine,1.91
1989,Western Pacific,Australia,Spirits,1.68
1989,Eastern Mediterranean,Yemen,Beer,0.15
1989,Western Pacific,Vanuatu,Other,
1984,Africa,Madagascar,Other,
1987,Eastern Mediterranean,Oman,Other,0
1989,Europe,Slovenia,Other,0
1989,Europe,Norway,Spirits,1.33
1985,Africa,South Africa,Spirits,1.74
1985,Americas,Colombia,Wine,0.16
1984,Europe,Ukraine,Other,
1989,Western Pacific,Republic of Korea,Beer,1.74
1985,Western Pacific,Lao People's Democratic Republic,Other,
1987,Eastern Mediterranean,Iraq,Other,0
1986,Western Pacific,Japan,Beer,2.47
1985,Eastern Mediterranean,Syrian Arab Republic,Other,0
1987,Eastern Mediterranean,Lebanon,Wine,0.78
1984,South-East Asia,Thailand,Other,0
1984,Americas,Jamaica,Wine,0
1984,Western Pacific,Malaysia,Spirits,0.16
1984,Africa,Gabon,Other,
1984,Eastern Mediterranean,Jordan,Other,
1984,Europe,Belgium,Beer,7.79
1987,Africa,Benin,Wine,0.11
1984,Africa,Guinea-Bissau,Wine,0.13
1985,Africa,Burundi,Wine,0.01
1984,Europe,Czech Republic,Spirits,4.3
1985,Europe,Switzerland,Beer,4.19
1986,Eastern Mediterranean,Iran (Islamic Republic of),Beer,0
1984,Eastern Mediterranean,Libya,Wine,0
1985,Americas,Venezuela (Bolivarian Republic of),Spirits,3.75
1989,Africa,Benin,Spirits,0.3
1984,Europe,France,Beer,2.62
1986,Europe,Poland,Beer,1.92
1989,Africa,Sierra Leone,Beer,0.19
1985,Eastern Mediterranean,Lebanon,Spirits,2.67
1985,Africa,Cabo Verde,Beer,0.65
1986,Eastern Mediterranean,Sudan,Beer,0
1986,Europe,Austria,Wine,4.6
1986,Europe,Slovakia,Beer,6.88
1987,Americas,Brazil,Beer,1.69
1989,Africa,Burkina Faso,Other,3.6
1986,Africa,Equatorial Guinea,Wine,1.3
1985,Americas,Panama,Beer,2.64
1986,Americas,Antigua and Barbuda,Beer,1.69
1989,Europe,Belarus,Wine,1.34
1989,South-East Asia,Thailand,Wine,0
1984,Africa,Zambia,Wine,0.01
1987,Western Pacific,Brunei Darussalam,Other,0.01
1989,Americas,Panama,Beer,3.1
1986,Eastern Mediterranean,Libya,Wine,0
1985,Africa,Central African Republic,Other,1.13
1984,Africa,Equatorial Guinea,Beer,0.08
1987,Americas,Mexico,Spirits,1.51
1987,Americas,Paraguay,Beer,1.92
1986,Africa,Equatorial Guinea,Beer,0.54
1989,Eastern Mediterranean,United Arab Emirates,Wine,0.11
1984,Africa,Namibia,Beer,0
1985,Americas,Bolivia (Plurinational State of),Other,0
1989,Americas,Argentina,Other,0
1987,Americas,Costa Rica,Wine,0.08
1989,Africa,Congo,Spirits,0.13
1987,Europe,Israel,Wine,0.56
1987,Africa,Eritrea,Wine,0
1986,Western Pacific,Mongolia,Other,0
1989,Americas,Honduras,Beer,1.17
1985,Americas,Saint Kitts and Nevis,Beer,1.08
1987,Americas,Saint Lucia,Beer,1.75
1989,Western Pacific,Japan,Other,2.03
1985,Western Pacific,Samoa,Beer,1.63
1987,Western Pacific,Micronesia (Federated States of),Other,0
1984,Western Pacific,Micronesia (Federated States of),Other,0
1984,South-East Asia,Bangladesh,Spirits,0
1987,Africa,Seychelles,Spirits,0.59
1989,Western Pacific,Japan,Beer,2.91
1987,Africa,Seychelles,Beer,2.18
1989,Africa,Rwanda,Spirits,0
1986,Eastern Mediterranean,United Arab Emirates,Beer,0.57
1987,Africa,South Africa,Beer,3.75
1987,Americas,Brazil,Other,0
1986,Africa,Comoros,Beer,0.01
1989,South-East Asia,Myanmar,Other,0
1985,Africa,Comoros,Spirits,0.3
1986,Americas,Colombia,Spirits,2.19
1984,Eastern Mediterranean,Oman,Beer,0.14
1984,Africa,Guinea,Wine,0.01
1984,Africa,Mali,Other,0.44
1985,South-East Asia,Bhutan,Wine,0
1986,Americas,Suriname,Wine,0.09
1985,Africa,Rwanda,Spirits,0.01
1984,Western Pacific,Micronesia (Federated States of),Wine,0
1987,Africa,Liberia,Wine,0.02
1986,Eastern Mediterranean,United Arab Emirates,Spirits,6.04
1985,Europe,Belarus,Wine,
1984,Africa,Mali,Wine,0
1987,Western Pacific,Cambodia,Spirits,0.22
1987,Eastern Mediterranean,Syrian Arab Republic,Spirits,0.1
1989,Africa,Cameroon,Wine,0.13
1989,Europe,Greece,Beer,2.4
1989,Western Pacific,Singapore,Beer,0.97
1987,Eastern Mediterranean,Djibouti,Beer,0.48
1986,Western Pacific,Brunei Darussalam,Beer,2.18
1985,Europe,Latvia,Beer,1.68
1985,Americas,Mexico,Beer,2.8
1987,Europe,Poland,Wine,1.29
1986,Africa,Gabon,Spirits,0.86
1989,Americas,Guyana,Beer,1.04
1984,Americas,Suriname,Wine,0.25
1984,Europe,Austria,Other,
1985,Africa,Swaziland,Beer,0
1984,Europe,Slovenia,Wine,10.12
1989,Africa,Angola,Spirits,0.59
1989,Americas,Panama,Wine,0.07
1986,Americas,Brazil,Spirits,1.9
1986,Europe,Ireland,Beer,7.56
1989,Western Pacific,Australia,Wine,2.92
1986,Africa,Malawi,Spirits,0.31
1989,Europe,Sweden,Other,0
1989,Europe,Lithuania,Beer,
1985,Africa,Chad,Other,0
1985,Eastern Mediterranean,Somalia,Other,0
